id,text,pos
1176,"""or couch for that matter either.but and this is where i really think stargate sg 1 deserves all the credit it can get for each and every episode or stolen idea i think you can count at least one cheesy sci fi movie thats actually worse than a one hour tv episode.in fact some episodes actually could probably have been 90 minutes long and still have been better than most movies.and being able to keep that quality throughout the show and keep delivering and pushing the storyline further is what makes stargate sg 1 special.i am very picky with my selections.""","[('``', '``'), ('or', 'CC'), ('couch', 'VB'), ('for', 'IN'), ('that', 'DT'), ('matter', 'NN'), ('either.but', 'NN'), ('and', 'CC'), ('this', 'DT'), ('is', 'VBZ'), ('where', 'WRB'), ('i', 'JJ'), ('really', 'RB'), ('think', 'VBP'), ('stargate', 'JJ'), ('sg', 'NNS'), ('1', 'CD'), ('deserves', 'NNS'), ('all', 'PDT'), ('the', 'DT'), ('credit', 'NN'), ('it', 'PRP'), ('can', 'MD'), ('get', 'VB'), ('for', 'IN'), ('each', 'DT'), ('and', 'CC'), ('every', 'DT'), ('episode', 'NN'), ('or', 'CC'), ('stolen', 'VBN'), ('idea', 'NN'), ('i', 'NN'), ('think', 'VBP'), ('you', 'PRP'), ('can', 'MD'), ('count', 'VB'), ('at', 'IN'), ('least', 'JJS'), ('one', 'CD'), ('cheesy', 'NN'), ('sci', 'NN'), ('fi', 'JJ'), ('movie', 'NN'), ('thats', 'NNS'), ('actually', 'RB'), ('worse', 'JJR'), ('than', 'IN'), ('a', 'DT'), ('one', 'CD'), ('hour', 'NN'), ('tv', 'NN'), ('episode.in', 'NN'), ('fact', 'NN'), ('some', 'DT'), ('episodes', 'NNS'), ('actually', 'RB'), ('could', 'MD'), ('probably', 'RB'), ('have', 'VB'), ('been', 'VBN'), ('90', 'CD'), ('minutes', 'NNS'), ('long', 'RB'), ('and', 'CC'), ('still', 'RB'), ('have', 'VBP'), ('been', 'VBN'), ('better', 'JJR'), ('than', 'IN'), ('most', 'JJS'), ('movies.and', 'VB'), ('being', 'VBG'), ('able', 'JJ'), ('to', 'TO'), ('keep', 'VB'), ('that', 'DT'), ('quality', 'NN'), ('throughout', 'IN'), ('the', 'DT'), ('show', 'NN'), ('and', 'CC'), ('keep', 'VB'), ('delivering', 'NN'), ('and', 'CC'), ('pushing', 'VBG'), ('the', 'DT'), ('storyline', 'NN'), ('further', 'RBR'), ('is', 'VBZ'), ('what', 'WP'), ('makes', 'VBZ'), ('stargate', 'NN'), ('sg', 'NNS'), ('1', 'CD'), ('special.i', 'NN'), ('am', 'VBP'), ('very', 'RB'), ('picky', 'JJ'), ('with', 'IN'), ('my', 'PRP$'), ('selections', 'NNS'), ('.', '.'), (""''"", ""''"")]"
1177,"""i follow perhaps one or two tv series at most and i hold pretty high standards which made me even more surprised when i found myself caught.so for those who decide to brush of stargate sg 1 as yet another tacky sci fi show dont.""","[('``', '``'), ('i', 'NN'), ('follow', 'VBP'), ('perhaps', 'RB'), ('one', 'CD'), ('or', 'CC'), ('two', 'CD'), ('tv', 'NN'), ('series', 'NN'), ('at', 'IN'), ('most', 'JJS'), ('and', 'CC'), ('i', 'JJ'), ('hold', 'VBP'), ('pretty', 'RB'), ('high', 'JJ'), ('standards', 'NNS'), ('which', 'WDT'), ('made', 'VBD'), ('me', 'PRP'), ('even', 'RB'), ('more', 'RBR'), ('surprised', 'JJ'), ('when', 'WRB'), ('i', 'NN'), ('found', 'VBD'), ('myself', 'PRP'), ('caught.so', 'NN'), ('for', 'IN'), ('those', 'DT'), ('who', 'WP'), ('decide', 'VBP'), ('to', 'TO'), ('brush', 'VB'), ('of', 'IN'), ('stargate', 'NN'), ('sg', 'NN'), ('1', 'CD'), ('as', 'IN'), ('yet', 'RB'), ('another', 'DT'), ('tacky', 'JJ'), ('sci', 'NN'), ('fi', 'VBD'), ('show', 'NN'), ('dont', 'NN'), ('.', '.'), (""''"", ""''"")]"
1178,"""stick with it and youll see what im talking about.""","[('``', '``'), ('stick', 'NN'), ('with', 'IN'), ('it', 'PRP'), ('and', 'CC'), ('youll', 'VB'), ('see', 'VB'), ('what', 'WP'), ('im', 'VB'), ('talking', 'VBG'), ('about', 'IN'), ('.', '.'), (""''"", ""''"")]"
1179,"""scott bartletts offon is nine minutes of pure craziness.""","[('``', '``'), ('scott', 'NN'), ('bartletts', 'NN'), ('offon', 'NN'), ('is', 'VBZ'), ('nine', 'CD'), ('minutes', 'NNS'), ('of', 'IN'), ('pure', 'NN'), ('craziness', 'NN'), ('.', '.'), (""''"", ""''"")]"
1180,"""it is a full frontal assault of psychedelic pulsating epilepsy inducing flashing lights and colours and the first true merging of film and video in avante garde cinema.""","[('``', '``'), ('it', 'PRP'), ('is', 'VBZ'), ('a', 'DT'), ('full', 'JJ'), ('frontal', 'JJ'), ('assault', 'NN'), ('of', 'IN'), ('psychedelic', 'JJ'), ('pulsating', 'VBG'), ('epilepsy', 'NN'), ('inducing', 'VBG'), ('flashing', 'VBG'), ('lights', 'NNS'), ('and', 'CC'), ('colours', 'NNS'), ('and', 'CC'), ('the', 'DT'), ('first', 'JJ'), ('true', 'JJ'), ('merging', 'NN'), ('of', 'IN'), ('film', 'NN'), ('and', 'CC'), ('video', 'NN'), ('in', 'IN'), ('avante', 'JJ'), ('garde', 'NN'), ('cinema', 'NN'), ('.', '.'), (""''"", ""''"")]"
1181,"""theres no story to speak of but bartlett uses images of nature ??? particularly the human face and form ??? to provoke a sequence of emotional reactions integrating these biological phenomena into the highly industrial form of modern technology.""","[('``', '``'), ('theres', 'VBZ'), ('no', 'DT'), ('story', 'NN'), ('to', 'TO'), ('speak', 'VB'), ('of', 'IN'), ('but', 'CC'), ('bartlett', 'JJ'), ('uses', 'NNS'), ('images', 'NNS'), ('of', 'IN'), ('nature', 'JJ'), ('???', 'NNP'), ('particularly', 'RB'), ('the', 'DT'), ('human', 'JJ'), ('face', 'NN'), ('and', 'CC'), ('form', 'NN'), ('???', 'NN'), ('to', 'TO'), ('provoke', 'VB'), ('a', 'DT'), ('sequence', 'NN'), ('of', 'IN'), ('emotional', 'JJ'), ('reactions', 'NNS'), ('integrating', 'VBG'), ('these', 'DT'), ('biological', 'JJ'), ('phenomena', 'NN'), ('into', 'IN'), ('the', 'DT'), ('highly', 'RB'), ('industrial', 'JJ'), ('form', 'NN'), ('of', 'IN'), ('modern', 'JJ'), ('technology', 'NN'), ('.', '.'), (""''"", ""''"")]"
1182,"""in a sense the film represents the merging of humanity into his tools his machinery his technology.""","[('``', '``'), ('in', 'IN'), ('a', 'DT'), ('sense', 'NN'), ('the', 'DT'), ('film', 'NN'), ('represents', 'VBZ'), ('the', 'DT'), ('merging', 'NN'), ('of', 'IN'), ('humanity', 'NN'), ('into', 'IN'), ('his', 'PRP$'), ('tools', 'NNS'), ('his', 'PRP$'), ('machinery', 'NN'), ('his', 'PRP$'), ('technology', 'NN'), ('.', '.'), (""''"", ""''"")]"
1183,"""this theme connects loosely with the subplot of hal9000 in stanley kubricks 2001 a space odyssey 1968 and indeed bartletts opening sequence of images ??? flashing colours before a close up human eye ??? recalls dave bowmans journey through the stargate.""","[('``', '``'), ('this', 'DT'), ('theme', 'NN'), ('connects', 'VBZ'), ('loosely', 'RB'), ('with', 'IN'), ('the', 'DT'), ('subplot', 'NN'), ('of', 'IN'), ('hal9000', 'NN'), ('in', 'IN'), ('stanley', 'NN'), ('kubricks', 'NNS'), ('2001', 'CD'), ('a', 'DT'), ('space', 'NN'), ('odyssey', 'NN'), ('1968', 'CD'), ('and', 'CC'), ('indeed', 'RB'), ('bartletts', 'NNS'), ('opening', 'VBG'), ('sequence', 'NN'), ('of', 'IN'), ('images', 'NNS'), ('???', 'VBP'), ('flashing', 'VBG'), ('colours', 'NNS'), ('before', 'IN'), ('a', 'DT'), ('close', 'NN'), ('up', 'RP'), ('human', 'JJ'), ('eye', 'NN'), ('???', 'NNP'), ('recalls', 'VBZ'), ('dave', 'VBP'), ('bowmans', 'NNS'), ('journey', 'VBP'), ('through', 'IN'), ('the', 'DT'), ('stargate', 'NN'), ('.', '.'), (""''"", ""''"")]"
1184,"""the visuals are richly coloured a confronting blend of sharp vivid photography and increasingly grainy video as though were sitting too close to a television screen {as a matter of fact the end product was recorded from a tv monitor}.there appears to be some confusion about the films release date.""","[('``', '``'), ('the', 'DT'), ('visuals', 'NNS'), ('are', 'VBP'), ('richly', 'RB'), ('coloured', 'VBN'), ('a', 'DT'), ('confronting', 'VBG'), ('blend', 'NN'), ('of', 'IN'), ('sharp', 'JJ'), ('vivid', 'JJ'), ('photography', 'NN'), ('and', 'CC'), ('increasingly', 'RB'), ('grainy', 'JJ'), ('video', 'NN'), ('as', 'IN'), ('though', 'IN'), ('were', 'VBD'), ('sitting', 'VBG'), ('too', 'RB'), ('close', 'RB'), ('to', 'TO'), ('a', 'DT'), ('television', 'NN'), ('screen', 'NN'), ('{', '('), ('as', 'IN'), ('a', 'DT'), ('matter', 'NN'), ('of', 'IN'), ('fact', 'NN'), ('the', 'DT'), ('end', 'NN'), ('product', 'NN'), ('was', 'VBD'), ('recorded', 'VBN'), ('from', 'IN'), ('a', 'DT'), ('tv', 'NN'), ('monitor', 'NN'), ('}', ')'), ('.there', 'RB'), ('appears', 'VBZ'), ('to', 'TO'), ('be', 'VB'), ('some', 'DT'), ('confusion', 'NN'), ('about', 'IN'), ('the', 'DT'), ('films', 'NNS'), ('release', 'NN'), ('date', 'NN'), ('.', '.'), (""''"", ""''"")]"
1185,"""imdb lists the film as a 1972 release but both the national film registry and the national film preservation foundation give 1968 as the correct year.""","[('``', '``'), ('imdb', 'NN'), ('lists', 'VBZ'), ('the', 'DT'), ('film', 'NN'), ('as', 'IN'), ('a', 'DT'), ('1972', 'CD'), ('release', 'NN'), ('but', 'CC'), ('both', 'CC'), ('the', 'DT'), ('national', 'JJ'), ('film', 'NN'), ('registry', 'NN'), ('and', 'CC'), ('the', 'DT'), ('national', 'JJ'), ('film', 'NN'), ('preservation', 'NN'), ('foundation', 'NN'), ('give', 'VB'), ('1968', 'CD'), ('as', 'IN'), ('the', 'DT'), ('correct', 'JJ'), ('year', 'NN'), ('.', '.'), (""''"", ""''"")]"
1186,"""perhaps this disparity reflects the time between the films completion and its first public screening.""","[('``', '``'), ('perhaps', 'RB'), ('this', 'DT'), ('disparity', 'NN'), ('reflects', 'VBZ'), ('the', 'DT'), ('time', 'NN'), ('between', 'IN'), ('the', 'DT'), ('films', 'NNS'), ('completion', 'NN'), ('and', 'CC'), ('its', 'PRP$'), ('first', 'JJ'), ('public', 'JJ'), ('screening', 'NN'), ('.', '.'), (""''"", ""''"")]"
1187,"""either way the visuals are distinctly ahead of their time occasionally reminiscent of a 1980s music video and some brisk techno music wouldnt have gone amiss either!""","[('``', '``'), ('either', 'DT'), ('way', 'NN'), ('the', 'DT'), ('visuals', 'NNS'), ('are', 'VBP'), ('distinctly', 'RB'), ('ahead', 'RB'), ('of', 'IN'), ('their', 'PRP$'), ('time', 'NN'), ('occasionally', 'RB'), ('reminiscent', 'JJ'), ('of', 'IN'), ('a', 'DT'), ('1980s', 'CD'), ('music', 'NN'), ('video', 'NN'), ('and', 'CC'), ('some', 'DT'), ('brisk', 'JJ'), ('techno', 'NN'), ('music', 'NN'), ('wouldnt', 'NN'), ('have', 'VBP'), ('gone', 'VBN'), ('amiss', 'JJ'), ('either', 'DT'), ('!', '.'), (""''"", ""''"")]"
1188,"""offon captures grainy fragmented images presenting life from the warped perspective of a computer processing too much information.""","[('``', '``'), ('offon', 'JJ'), ('captures', 'NNS'), ('grainy', 'VBP'), ('fragmented', 'JJ'), ('images', 'NNS'), ('presenting', 'VBG'), ('life', 'NN'), ('from', 'IN'), ('the', 'DT'), ('warped', 'JJ'), ('perspective', 'NN'), ('of', 'IN'), ('a', 'DT'), ('computer', 'NN'), ('processing', 'VBG'), ('too', 'RB'), ('much', 'JJ'), ('information', 'NN'), ('.', '.'), (""''"", ""''"")]"
1189,"""i had a thought ??? and please dont laugh at this free thinking interpretation ??? that an extraterrestrial civilisation capturing earths television signals might very well receive such a disjointed alien documentation of human life a bizarre montage of only vaguely familiar imagery that couldnt possibly make any coherent sense.""","[('``', '``'), ('i', 'NN'), ('had', 'VBD'), ('a', 'DT'), ('thought', 'VBN'), ('???', 'NN'), ('and', 'CC'), ('please', 'VB'), ('dont', 'JJ'), ('laugh', 'NN'), ('at', 'IN'), ('this', 'DT'), ('free', 'JJ'), ('thinking', 'NN'), ('interpretation', 'NN'), ('???', 'NN'), ('that', 'IN'), ('an', 'DT'), ('extraterrestrial', 'JJ'), ('civilisation', 'NN'), ('capturing', 'VBG'), ('earths', 'JJ'), ('television', 'NN'), ('signals', 'NNS'), ('might', 'MD'), ('very', 'RB'), ('well', 'RB'), ('receive', 'VB'), ('such', 'PDT'), ('a', 'DT'), ('disjointed', 'JJ'), ('alien', 'JJ'), ('documentation', 'NN'), ('of', 'IN'), ('human', 'JJ'), ('life', 'NN'), ('a', 'DT'), ('bizarre', 'JJ'), ('montage', 'NN'), ('of', 'IN'), ('only', 'RB'), ('vaguely', 'RB'), ('familiar', 'JJ'), ('imagery', 'NN'), ('that', 'IN'), ('couldnt', 'NN'), ('possibly', 'RB'), ('make', 'VB'), ('any', 'DT'), ('coherent', 'JJ'), ('sense', 'NN'), ('.', '.'), (""''"", ""''"")]"
1190,"""perhaps this is where mankind with all his technology is eventually heading towards an irreversible merging of film and video of purity and artificiality.""","[('``', '``'), ('perhaps', 'RB'), ('this', 'DT'), ('is', 'VBZ'), ('where', 'WRB'), ('mankind', 'NN'), ('with', 'IN'), ('all', 'PDT'), ('his', 'PRP$'), ('technology', 'NN'), ('is', 'VBZ'), ('eventually', 'RB'), ('heading', 'JJ'), ('towards', 'NNS'), ('an', 'DT'), ('irreversible', 'JJ'), ('merging', 'NN'), ('of', 'IN'), ('film', 'NN'), ('and', 'CC'), ('video', 'NN'), ('of', 'IN'), ('purity', 'NN'), ('and', 'CC'), ('artificiality', 'NN'), ('.', '.'), (""''"", ""''"")]"
1191,"""i stumbled across this act i by pure dumb luck and this was more than a decade ago.""","[('``', '``'), ('i', 'NN'), ('stumbled', 'VBD'), ('across', 'IN'), ('this', 'DT'), ('act', 'NN'), ('i', 'NN'), ('by', 'IN'), ('pure', 'NN'), ('dumb', 'JJ'), ('luck', 'NN'), ('and', 'CC'), ('this', 'DT'), ('was', 'VBD'), ('more', 'JJR'), ('than', 'IN'), ('a', 'DT'), ('decade', 'NN'), ('ago', 'RB'), ('.', '.'), (""''"", ""''"")]"
1192,"""this wasnt even what the cover label on the tape mentioned.""","[('``', '``'), ('this', 'DT'), ('wasnt', 'NN'), ('even', 'RB'), ('what', 'WP'), ('the', 'DT'), ('cover', 'NN'), ('label', 'NN'), ('on', 'IN'), ('the', 'DT'), ('tape', 'NN'), ('mentioned', 'VBD'), ('.', '.'), (""''"", ""''"")]"
1193,"""it amazed me.""","[('``', '``'), ('it', 'PRP'), ('amazed', 'VBD'), ('me', 'PRP'), ('.', '.'), (""''"", ""''"")]"
1194,"""it intimidated me.""","[('``', '``'), ('it', 'PRP'), ('intimidated', 'VBD'), ('me', 'PRP'), ('.', '.'), (""''"", ""''"")]"
1195,"""it shocked me.""","[('``', '``'), ('it', 'PRP'), ('shocked', 'VBD'), ('me', 'PRP'), ('.', '.'), (""''"", ""''"")]"
1196,"""i eventually forgot about and almost a decade later i happened to think about it again.""","[('``', '``'), ('i', 'VB'), ('eventually', 'RB'), ('forgot', 'VBN'), ('about', 'IN'), ('and', 'CC'), ('almost', 'RB'), ('a', 'DT'), ('decade', 'NN'), ('later', 'RB'), ('i', 'RB'), ('happened', 'VBD'), ('to', 'TO'), ('think', 'VB'), ('about', 'IN'), ('it', 'PRP'), ('again', 'RB'), ('.', '.'), (""''"", ""''"")]"
1197,"""then went and bought both acts.""","[('``', '``'), ('then', 'RB'), ('went', 'VBD'), ('and', 'CC'), ('bought', 'VBD'), ('both', 'DT'), ('acts', 'NNS'), ('.', '.'), (""''"", ""''"")]"
1198,"""they were even better than i had experienced at first.my only complaint is that while the tank police keep on going on and on about being at war with crime warranting tanks and heavy artillery it would seem as though they are really having a hard time with criminals.""","[('``', '``'), ('they', 'PRP'), ('were', 'VBD'), ('even', 'RB'), ('better', 'JJR'), ('than', 'IN'), ('i', 'NN'), ('had', 'VBD'), ('experienced', 'VBN'), ('at', 'IN'), ('first.my', 'NN'), ('only', 'RB'), ('complaint', 'NN'), ('is', 'VBZ'), ('that', 'IN'), ('while', 'IN'), ('the', 'DT'), ('tank', 'NN'), ('police', 'NN'), ('keep', 'VB'), ('on', 'IN'), ('going', 'VBG'), ('on', 'IN'), ('and', 'CC'), ('on', 'IN'), ('about', 'IN'), ('being', 'VBG'), ('at', 'IN'), ('war', 'NN'), ('with', 'IN'), ('crime', 'NN'), ('warranting', 'VBG'), ('tanks', 'NNS'), ('and', 'CC'), ('heavy', 'JJ'), ('artillery', 'NN'), ('it', 'PRP'), ('would', 'MD'), ('seem', 'VB'), ('as', 'IN'), ('though', 'IN'), ('they', 'PRP'), ('are', 'VBP'), ('really', 'RB'), ('having', 'VBG'), ('a', 'DT'), ('hard', 'JJ'), ('time', 'NN'), ('with', 'IN'), ('criminals', 'NNS'), ('.', '.'), (""''"", ""''"")]"
1199,"""that is either never shown or is simply a lie as they appear to be taking it easy most of the time.""","[('``', '``'), ('that', 'DT'), ('is', 'VBZ'), ('either', 'DT'), ('never', 'RB'), ('shown', 'VBN'), ('or', 'CC'), ('is', 'VBZ'), ('simply', 'RB'), ('a', 'DT'), ('lie', 'NN'), ('as', 'IN'), ('they', 'PRP'), ('appear', 'VBP'), ('to', 'TO'), ('be', 'VB'), ('taking', 'VBG'), ('it', 'PRP'), ('easy', 'JJ'), ('most', 'RBS'), ('of', 'IN'), ('the', 'DT'), ('time', 'NN'), ('.', '.'), (""''"", ""''"")]"
1200,"""if that bit about being in a state of war was really propaganda it certainly has not been shown as such.i dont think the original japanese version could have been any where as good as the americanized version of this.""","[('``', '``'), ('if', 'IN'), ('that', 'DT'), ('bit', 'NN'), ('about', 'IN'), ('being', 'VBG'), ('in', 'IN'), ('a', 'DT'), ('state', 'NN'), ('of', 'IN'), ('war', 'NN'), ('was', 'VBD'), ('really', 'RB'), ('propaganda', 'JJ'), ('it', 'PRP'), ('certainly', 'RB'), ('has', 'VBZ'), ('not', 'RB'), ('been', 'VBN'), ('shown', 'VBN'), ('as', 'IN'), ('such.i', 'JJ'), ('dont', 'NN'), ('think', 'VBP'), ('the', 'DT'), ('original', 'JJ'), ('japanese', 'JJ'), ('version', 'NN'), ('could', 'MD'), ('have', 'VB'), ('been', 'VBN'), ('any', 'DT'), ('where', 'WRB'), ('as', 'RB'), ('good', 'JJ'), ('as', 'IN'), ('the', 'DT'), ('americanized', 'JJ'), ('version', 'NN'), ('of', 'IN'), ('this', 'DT'), ('.', '.'), (""''"", ""''"")]"
1201,"""but regarding the story there has certainly been some proper explanations lost in translation but it can be excused.""","[('``', '``'), ('but', 'CC'), ('regarding', 'VBG'), ('the', 'DT'), ('story', 'NN'), ('there', 'RB'), ('has', 'VBZ'), ('certainly', 'RB'), ('been', 'VBN'), ('some', 'DT'), ('proper', 'JJ'), ('explanations', 'NNS'), ('lost', 'VBN'), ('in', 'IN'), ('translation', 'NN'), ('but', 'CC'), ('it', 'PRP'), ('can', 'MD'), ('be', 'VB'), ('excused', 'VBN'), ('.', '.'), (""''"", ""''"")]"
1202,"""dominion tank police is an exercise in contradictive film making.""","[('``', '``'), ('dominion', 'NN'), ('tank', 'NN'), ('police', 'NN'), ('is', 'VBZ'), ('an', 'DT'), ('exercise', 'NN'), ('in', 'IN'), ('contradictive', 'JJ'), ('film', 'NN'), ('making', 'NN'), ('.', '.'), (""''"", ""''"")]"
1203,"""the storyline across the 4 parts blends mindless action slap stick humor touching humanity and thought provoking philosophical questions.""","[('``', '``'), ('the', 'DT'), ('storyline', 'NN'), ('across', 'IN'), ('the', 'DT'), ('4', 'CD'), ('parts', 'NNS'), ('blends', 'NNS'), ('mindless', 'JJ'), ('action', 'NN'), ('slap', 'NN'), ('stick', 'JJ'), ('humor', 'NN'), ('touching', 'VBG'), ('humanity', 'NN'), ('and', 'CC'), ('thought', 'VBD'), ('provoking', 'VBG'), ('philosophical', 'JJ'), ('questions', 'NNS'), ('.', '.'), (""''"", ""''"")]"
1204,"""its hard to believe that there was only one director as the style changes from episode to episode.""","[('``', '``'), ('its', 'PRP$'), ('hard', 'JJ'), ('to', 'TO'), ('believe', 'VB'), ('that', 'IN'), ('there', 'EX'), ('was', 'VBD'), ('only', 'RB'), ('one', 'CD'), ('director', 'NN'), ('as', 'IN'), ('the', 'DT'), ('style', 'NN'), ('changes', 'NNS'), ('from', 'IN'), ('episode', 'NN'), ('to', 'TO'), ('episode', 'VB'), ('.', '.'), (""''"", ""''"")]"
1205,"""a must see movie for anyone who likes anime.""","[('``', '``'), ('a', 'DT'), ('must', 'MD'), ('see', 'VB'), ('movie', 'NN'), ('for', 'IN'), ('anyone', 'NN'), ('who', 'WP'), ('likes', 'VBZ'), ('anime', 'NN'), ('.', '.'), (""''"", ""''"")]"
1206,"""i have to start saying it has been a long time since i have seen it but have seen it 5 or more times; a wonderful little romp that was clearly inspired by the musical comedy pairings of new or fading stars with musical groups of prominence.""","[('``', '``'), ('i', 'NNS'), ('have', 'VBP'), ('to', 'TO'), ('start', 'VB'), ('saying', 'VBG'), ('it', 'PRP'), ('has', 'VBZ'), ('been', 'VBN'), ('a', 'DT'), ('long', 'JJ'), ('time', 'NN'), ('since', 'IN'), ('i', 'NN'), ('have', 'VBP'), ('seen', 'VBN'), ('it', 'PRP'), ('but', 'CC'), ('have', 'VBP'), ('seen', 'VBN'), ('it', 'PRP'), ('5', 'CD'), ('or', 'CC'), ('more', 'JJR'), ('times', 'NNS'), (';', ':'), ('a', 'DT'), ('wonderful', 'JJ'), ('little', 'JJ'), ('romp', 'NN'), ('that', 'WDT'), ('was', 'VBD'), ('clearly', 'RB'), ('inspired', 'VBN'), ('by', 'IN'), ('the', 'DT'), ('musical', 'JJ'), ('comedy', 'NN'), ('pairings', 'NNS'), ('of', 'IN'), ('new', 'JJ'), ('or', 'CC'), ('fading', 'JJ'), ('stars', 'NNS'), ('with', 'IN'), ('musical', 'JJ'), ('groups', 'NNS'), ('of', 'IN'), ('prominence', 'NN'), ('.', '.'), (""''"", ""''"")]"
1207,"""kay kysers mysteries would be a good example.having spike jones unleashed is the best part of the show as he and his band play many tunes and are a part of the action doing a fine job of support.""","[('``', '``'), ('kay', 'NN'), ('kysers', 'NNS'), ('mysteries', 'NNS'), ('would', 'MD'), ('be', 'VB'), ('a', 'DT'), ('good', 'JJ'), ('example.having', 'NN'), ('spike', 'NN'), ('jones', 'NNS'), ('unleashed', 'VBN'), ('is', 'VBZ'), ('the', 'DT'), ('best', 'JJS'), ('part', 'NN'), ('of', 'IN'), ('the', 'DT'), ('show', 'NN'), ('as', 'IN'), ('he', 'PRP'), ('and', 'CC'), ('his', 'PRP$'), ('band', 'NN'), ('play', 'VBD'), ('many', 'JJ'), ('tunes', 'NNS'), ('and', 'CC'), ('are', 'VBP'), ('a', 'DT'), ('part', 'NN'), ('of', 'IN'), ('the', 'DT'), ('action', 'NN'), ('doing', 'VBG'), ('a', 'DT'), ('fine', 'JJ'), ('job', 'NN'), ('of', 'IN'), ('support', 'NN'), ('.', '.'), (""''"", ""''"")]"
1208,"""hugh obrien plays the face buddy hackett the part rumor has it that was offered to lou costello and thus abbott and costello replacing the leads.""","[('``', '``'), ('hugh', 'JJ'), ('obrien', 'NN'), ('plays', 'VBZ'), ('the', 'DT'), ('face', 'NN'), ('buddy', 'NN'), ('hackett', 'VBD'), ('the', 'DT'), ('part', 'NN'), ('rumor', 'NN'), ('has', 'VBZ'), ('it', 'PRP'), ('that', 'WDT'), ('was', 'VBD'), ('offered', 'VBN'), ('to', 'TO'), ('lou', 'VB'), ('costello', 'NN'), ('and', 'CC'), ('thus', 'RB'), ('abbott', 'NN'), ('and', 'CC'), ('costello', 'NN'), ('replacing', 'VBG'), ('the', 'DT'), ('leads', 'NNS'), ('.', '.'), (""''"", ""''"")]"
1209,"""dont know if that was true.all in all a pleasant movie but important to have that much spike jones and his band on film for history.""","[('``', '``'), ('dont', 'NN'), ('know', 'VBP'), ('if', 'IN'), ('that', 'DT'), ('was', 'VBD'), ('true.all', 'VBN'), ('in', 'IN'), ('all', 'PDT'), ('a', 'DT'), ('pleasant', 'JJ'), ('movie', 'NN'), ('but', 'CC'), ('important', 'JJ'), ('to', 'TO'), ('have', 'VB'), ('that', 'DT'), ('much', 'RB'), ('spike', 'NN'), ('jones', 'NNS'), ('and', 'CC'), ('his', 'PRP$'), ('band', 'NN'), ('on', 'IN'), ('film', 'NN'), ('for', 'IN'), ('history', 'NN'), ('.', '.'), (""''"", ""''"")]"
